artist,album,track_name,track_id,danceability,energy,key,loudness,mode,speechiness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,artist_id,track_pop,artist_pop,release_date,artist_genre,name
Various Artists,Sweetheart 2014,Time To Say Goodbye (Con Te Partirò),0qHs9FJQem4UlBnxDoBpkr,0.534,0.494,2,-8.758,1,0.0603,5.68e-05,0.181,0.403,131.991,192920,4,0LyfQWJT6nXafLPZqxe9Of,27.0,0.0,2014-01-01,,11/18/17
The Neighbourhood,I Love You.,Sweater Weather,2QjOHCTQ1Jl3zawyYOpxh6,0.612,0.807,10,-2.81,1,0.0336,0.0177,0.101,0.398,124.053,240400,4,77SW9BnxLY8rJ0RciFqkHh,90.0,82.0,2013-04-19,modern alternative rock,11/3/17
Niall Horan,Flicker (Deluxe),Since We're Alone,4WZT0Mi3tD0XrYRkkDlxNN,0.709,0.672,1,-7.991,1,0.034,0,0.117,0.818,126.974,242792,4,1Hsdzj7Dlq2I7tHP7501T4,53.0,74.0,2017-10-20,dance pop,11/3/17
Niall Horan,Flicker (Deluxe),Paper Houses,1hJ6KojJObbRvjuVj8Ezya,0.431,0.423,4,-8.623,1,0.0349,3.45e-06,0.0889,0.291,176.856,214525,3,1Hsdzj7Dlq2I7tHP7501T4,59.0,74.0,2017-10-20,dance pop,11/3/17
Niall Horan,Flicker (Deluxe),Flicker,5BpmwiKR6ns1EtfCQRpNUc,0.263,0.307,3,-9.724,1,0.0295,7.48e-06,0.337,0.239,182.082,258025,3,1Hsdzj7Dlq2I7tHP7501T4,66.0,74.0,2017-10-20,dance pop,11/3/17
Niall Horan,Too Much To Ask (Acoustic),Too Much To Ask - Acoustic,6HTDbFiF3c6QFRKkB6DcR4,0.519,0.192,0,-7.38,1,0.0414,0,0.165,0.36,125.417,221598,1,1Hsdzj7Dlq2I7tHP7501T4,56.0,74.0,2017-11-03,dance pop,11/3/17
Simon & Garfunkel,"Parsley, Sage, Rosemary And Thyme",Homeward Bound,03VXrViYqJpdhuBEV0p0ak,0.485,0.38,3,-11.773,1,0.034,0,0.103,0.531,92.933,149613,4,70cRZdQywnSFp9pnc2WTCE,0.0,69.0,1966-10-10,classic rock,11/3/17
Young the Giant,Something to Believe In (Live Acoustic),Something to Believe In - Live Acoustic,6j0OqIhUxvOgGPTXxNj124,0.484,0.422,6,-7.459,1,0.264,0,0.344,0.501,70.38,224400,3,4j56EQDQu5XnL7R3E9iFJT,35.0,65.0,2016-08-26,modern alternative rock,11/3/17
Pinegrove,Everything so Far,Angelina,64sJ92nhWxE4okLTk4utrk,0.447,0.541,1,-6.527,1,0.0279,1.15e-06,0.338,0.437,101.07,101053,4,2gbT6GPXMis0OAkZbEQCYB,0.0,51.0,2015-10-15,indie pop,11/3/17
Glass Animals,ZABA,Gooey,1gk3FhAV07q9Jg77UxnVjX,0.487,0.369,11,-13.424,0,0.0406,3.75e-05,0.0925,0.106,183.114,289307,4,4yvcSjfu4PC0CYQyLy4wSq,71.0,80.0,2014-06-03,gauze pop,11/3/17
Glass Animals,Life Itself,Life Itself,2cKBRXAja8JIgF2gSmrMke,0.696,0.62,1,-8.346,1,0.0346,0.176,0.349,0.674,111.994,280415,4,4yvcSjfu4PC0CYQyLy4wSq,0.0,80.0,2016-05-16,gauze pop,11/3/17
Natasha Bedingfield,Strip Me,Strip Me,4vj4okOxlFrGPaXd5nytPl,0.568,0.78,7,-5.365,1,0.0854,0,0.426,0.529,159.947,209400,4,7o95ZoZt5ZYn31e9z1Hc0a,34.0,64.0,2010-12-07,dance pop,11/3/17
Natasha Bedingfield,Pocketful Of Sunshine,Put Your Arms Around Me,5PVQ3JpBE2vFtaIlS2EYdG,0.758,0.703,0,-4.182,1,0.0492,0,0.0705,0.708,94.998,222733,4,7o95ZoZt5ZYn31e9z1Hc0a,32.0,64.0,2007-04-27,dance pop,11/3/17
Natasha Bedingfield,Pocketful Of Sunshine,Soulmate,2Ykf8tMyWIf9WZNIZlk1UP,0.453,0.602,3,-5.56,0,0.038,0,0.117,0.349,169.753,213907,4,7o95ZoZt5ZYn31e9z1Hc0a,40.0,64.0,2007-04-27,dance pop,11/3/17
Young Rising Sons,Carry On (Acoustic),Carry On - Acoustic,0DvhfhHlIE4HqgBX8yDJz3,0.675,0.195,7,-13.465,0,0.0346,2.03e-06,0.126,0.275,91.935,207880,4,6ZUjdwG0NvY6MT7vvmluhV,56.0,53.0,2017-03-03,folk-pop,11/3/17
Young Rising Sons,Young Rising Sons,High,4gTwPFGhIIlYtlo59jbVUB,0.646,0.85,7,-5.145,1,0.043,7.21e-05,0.281,0.518,116.999,165720,4,6ZUjdwG0NvY6MT7vvmluhV,55.0,53.0,2014-07-08,folk-pop,11/3/17
Selena Gomez,Bad Liar,Bad Liar,2fZQIJew3nkNe99s2PKzul,0.965,0.414,1,-6.408,1,0.0713,0,0.0767,0.728,121.032,214648,4,0C8ZW7ezQVs4URX5aX7Kqx,67.0,80.0,2017-05-18,dance pop,11/3/17
Niall Horan,Slow Hands (Acoustic),Slow Hands - Acoustic,3BK5t8Z6AkaeUTdFjehHqy,0.825,0.211,9,-8.324,0,0.0383,0,0.11,0.609,87.068,160592,4,1Hsdzj7Dlq2I7tHP7501T4,58.0,74.0,2017-06-30,dance pop,11/3/17
Niall Horan,This Town,This Town,5dTJMpqiELczVuHJP3OAEu,0.679,0.407,9,-7.778,1,0.0302,0,0.122,0.195,111.814,232600,4,1Hsdzj7Dlq2I7tHP7501T4,60.0,74.0,2016-09-29,dance pop,11/3/17
Khalid,American Teen,Location,152lZdxL1OR0ZMW6KquMif,0.736,0.449,1,-11.462,0,0.425,0.000162,0.0898,0.326,80.126,219080,4,6LuN9FCkKOj5PcnpouEgny,79.0,84.0,2017-04-27,pop,11/3/17
Michael Kiwanuka,Cold Little Heart (Radio Edit),Cold Little Heart - Radio Edit,7KX65PC1UZuImsUInThbav,0.629,0.58,7,-6.208,0,0.0278,0.000353,0.436,0.655,110.264,210300,4,0bzfPKdbXL5ezYW2z3UGQj,70.0,62.0,2017-02-24,british soul,11/3/17
Various Artists,Big Little Lies (Music From The HBO Limited Series),Don't,22koI34FpNt6irOht3N8nJ,0.3,0.256,9,-10.452,1,0.0398,0.0177,0.0796,0.179,78.244,168453,4,0LyfQWJT6nXafLPZqxe9Of,42.0,0.0,2017-03-31,,11/3/17
John Mayer,Continuum,I Don't Trust Myself (With Loving You),7peh6LUcdNPcMdrSH4JPsM,0.842,0.384,9,-11.384,0,0.0353,0.000487,0.0998,0.604,84.026,292013,4,0hEurMDQu99nJRq8pTxO14,58.0,76.0,2006-09-11,neo mellow,11/3/17
John Mayer,The Search for Everything,Emoji of a Wave,5ddXMXmXZ2FN4iliTG20nO,0.494,0.365,11,-8.92,1,0.0279,0.000961,0.139,0.191,165.764,239667,4,0hEurMDQu99nJRq8pTxO14,58.0,76.0,2017-04-14,neo mellow,11/3/17
John Mayer,The Search for Everything,Changing,6eIygPhGcBFKKcxlGTJlY0,0.43,0.336,0,-7.778,1,0.0285,0.00273,0.132,0.393,183.674,213080,3,0hEurMDQu99nJRq8pTxO14,55.0,76.0,2017-04-14,neo mellow,11/3/17
Coldplay,Live from Spotify London,Everglow - Live from Spotify London,6U8VHaQxzECez4TSt0nmiP,0.536,0.486,1,-9.431,0,0.037,0.000479,0.945,0.125,72.727,255853,4,4gzpq5DPGxSnKTe4SA8HAU,60.0,86.0,2016-12-16,permanent wave,11/3/17
Imagine Dragons,Imagine Dragons (Spotify Sessions),Blank Space/Stand By Me - Live From Spotify London,3I05foFixB2sSZvV5Ppty8,0.766,0.552,9,-6.729,1,0.0862,0,0.748,0.519,101.895,303434,4,53XhwfbYqKCa1cC15pYq2q,0.0,86.0,2015-04-20,modern rock,11/3/17
Phoenix,Bankrupt!,Chloroform,4VJW5Aj2hBZx95JVi6AzNN,0.329,0.733,0,-7.164,1,0.0345,0.0103,0.0812,0.317,137.657,244813,4,1xU878Z1QtBldR7ru9owdU,0.0,62.0,2013-01-01,alternative dance,11/3/17
Phoenix,Spotify Singles,Un Peu Menteur - Recorded at Spotify Studios NYC,7H8xq3lcxbuJJji5rbmc9g,0.496,0.457,0,-9.804,1,0.0329,0.00809,0.0654,0.259,119.867,201652,4,1xU878Z1QtBldR7ru9owdU,0.0,62.0,2017-08-02,alternative dance,11/3/17
Phoenix,Spotify Singles,J-Boy - Recorded at Spotify Studios NYC,20fBriFnVXdyjj7IiESVUf,0.499,0.823,0,-9.482,1,0.06,0.00477,0.106,0.812,196.068,230575,4,1xU878Z1QtBldR7ru9owdU,0.0,62.0,2017-08-02,alternative dance,11/3/17
Ed Sheeran,Perfect Duet (Ed Sheeran & Beyoncé),Perfect Duet (Ed Sheeran & Beyoncé),1bhUWB0zJMIKr9yVPrkEuI,0.587,0.299,8,-7.365,1,0.0263,0,0.123,0.356,94.992,259550,3,6eUKZXaKkcviH0Ku9w2n3V,81.0,90.0,2017-11-30,pop,11/3/17
Ed Sheeran,Spotify Singles,Baby One More Time - Recorded at Spotify Studios New York City,4mJDfMcT7odIUjWlb2WO4L,0.792,0.307,11,-6.224,0,0.0522,0,0.0834,0.631,104.511,177215,4,6eUKZXaKkcviH0Ku9w2n3V,64.0,90.0,2017-06-07,pop,11/3/17
Khalid,American Teen,Location,152lZdxL1OR0ZMW6KquMif,0.736,0.449,1,-11.462,0,0.425,0.000162,0.0898,0.326,80.126,219080,4,6LuN9FCkKOj5PcnpouEgny,79.0,84.0,2017-04-27,pop,9/18/17
Michael Kiwanuka,Cold Little Heart (Radio Edit),Cold Little Heart - Radio Edit,7KX65PC1UZuImsUInThbav,0.629,0.58,7,-6.208,0,0.0278,0.000353,0.436,0.655,110.264,210300,4,0bzfPKdbXL5ezYW2z3UGQj,70.0,62.0,2017-02-24,british soul,9/18/17
Leon Bridges,Coming Home,River,0NeJjNlprGfZpeX2LQuN6c,0.658,0.179,8,-10.866,1,0.0448,0,0.17,0.191,128.128,238560,4,3qnGvpP8Yth1AqSBMqON5x,1.0,70.0,2015-06-15,modern blues,9/18/17
Fleetwood Mac,Rumours (Super Deluxe),Dreams - 2004 Remaster,0ofHAoxe9vBkTCp2UQIavz,0.828,0.492,0,-9.744,1,0.0276,0.00428,0.128,0.789,120.151,257800,4,08GQAI4eElDnROBrJRGE0X,84.0,78.0,1977-02-04,album rock,9/18/17
Various Artists,Big Little Lies (Music From The HBO Limited Series),How's The World Treating You,06KWxPWcaOBaKGIPhjPLLq,0.543,0.312,2,-10.699,1,0.0292,0.029,0.181,0.301,72.037,169840,4,0LyfQWJT6nXafLPZqxe9Of,37.0,0.0,2017-03-31,,9/18/17
Alabama Shakes,Sound & Color,This Feeling,2zhfCGN6y15c4ArUHXi9g7,0.626,0.333,7,-11.413,1,0.0365,0.0103,0.107,0.318,130.835,268854,4,16GcWuvvybAoaHr0NqT8Eh,0.0,59.0,2015-04-20,alabama indie,9/18/17
Various Artists,Big Little Lies (Music From The HBO Limited Series),Don't,22koI34FpNt6irOht3N8nJ,0.3,0.256,9,-10.452,1,0.0398,0.0177,0.0796,0.179,78.244,168453,4,0LyfQWJT6nXafLPZqxe9Of,42.0,0.0,2017-03-31,,9/18/17
Caamp,Caamp,Vagabond,3HAgxyWGeJtIVabS2mTREt,0.571,0.399,4,-11.919,1,0.0364,0.0146,0.0926,0.611,141.922,129464,4,0wyMPXGfOuQzNR54ujR9Ix,71.0,67.0,2016-03-08,indie folk,9/18/17
Caamp,Misty,Misty,0jX7GLf5pVGZpchy64sluA,0.597,0.402,10,-7.961,1,0.0272,0.00297,0.111,0.241,95.119,224446,4,0wyMPXGfOuQzNR54ujR9Ix,59.0,67.0,2016-12-02,indie folk,9/18/17
Caamp,Caamp,Iffy,26jTwp6phFiELR3454BUTk,0.425,0.294,10,-10.754,1,0.0498,8.43e-06,0.367,0.312,186.027,236348,4,0wyMPXGfOuQzNR54ujR9Ix,59.0,67.0,2016-03-08,indie folk,9/18/17
Henry Jamison,The Rains,Real Peach,6JKAzUVLuznWCbGZYiGe3n,0.579,0.559,1,-7.338,1,0.0325,0.000206,0.0817,0.328,151.985,233289,4,2XdtmipGVPmA62ptDgX8QC,0.0,50.0,2016-10-12,indie folk,9/18/17
Henry Jamison,The Rains,The Rains,5Wvf91821sBE8aErRtpfRN,0.689,0.399,6,-10.906,1,0.028,0.0167,0.0704,0.432,117.027,211795,4,2XdtmipGVPmA62ptDgX8QC,0.0,50.0,2016-10-12,indie folk,9/18/17
The Avett Brothers,I And Love And You,I And Love And You,7CEV9VwA8XO9wwxTXgYKvY,0.424,0.264,2,-9.984,1,0.0298,7.08e-05,0.0763,0.169,139.593,300840,4,196lKsA13K3keVXMDFK66q,63.0,60.0,2009-01-01,indie folk,9/18/17
The Avett Brothers,I And Love And You,Head Full Of Doubt/Road Full Of Promise,7Kho44itYaCQZvZQVV2SLW,0.309,0.459,7,-7.29,1,0.0347,1.34e-05,0.12,0.167,175.809,287987,3,196lKsA13K3keVXMDFK66q,59.0,60.0,2009-01-01,indie folk,9/18/17
The Avett Brothers,True Sadness,I Wish I Was,1nMlHxWuPc5P9Y5nGvenlj,0.491,0.299,11,-8.86,1,0.0317,0,0.188,0.265,109.329,316440,4,196lKsA13K3keVXMDFK66q,60.0,60.0,2016-06-24,indie folk,9/18/17
Dawes,All Your Favorite Bands,Somewhere Along The Way,01HHVuCx2hBQLl2aZExNAc,0.634,0.51,10,-9.638,1,0.0299,2.9e-06,0.0741,0.316,119.051,339440,4,0CDUUM6KNRvgBFYIbWxJwV,36.0,50.0,2015-06-01,alternative country,9/18/17
Niall Horan,This Town,This Town,5dTJMpqiELczVuHJP3OAEu,0.679,0.407,9,-7.778,1,0.0302,0,0.122,0.195,111.814,232600,4,1Hsdzj7Dlq2I7tHP7501T4,60.0,74.0,2016-09-29,dance pop,9/18/17
Niall Horan,Slow Hands (Acoustic),Slow Hands - Acoustic,3BK5t8Z6AkaeUTdFjehHqy,0.825,0.211,9,-8.324,0,0.0383,0,0.11,0.609,87.068,160592,4,1Hsdzj7Dlq2I7tHP7501T4,58.0,74.0,2017-06-30,dance pop,9/18/17
Kodaline,In A Perfect World (Deluxe),Love Like This,3Gww33DTuG2DTYgHfLnBJx,0.456,0.815,0,-4.801,1,0.041,0,0.266,0.351,123.991,216347,4,4BxCuXFJrSWGi1KHcVqaU4,0.0,70.0,2013-06-14,irish pop,9/18/17
Coldplay,Hypnotised,Hypnotised,5LXj9Ch3O9ATm1NoHT8GXn,0.513,0.683,5,-6.185,1,0.032,0.739,0.0871,0.153,120.056,355172,4,4gzpq5DPGxSnKTe4SA8HAU,49.0,86.0,2017-03-02,permanent wave,9/18/17
Kodaline,In A Perfect World (Deluxe),High Hopes,7jDe24vXWUNX8Jl2hZHrIS,0.488,0.487,4,-6.371,1,0.0305,0,0.193,0.219,77.278,230267,4,4BxCuXFJrSWGi1KHcVqaU4,0.0,70.0,2013-06-14,irish pop,9/18/17
John Mayer,Paradise Valley,Dear Marie,5Aq5TIy9jVK70aL7xcE9oa,0.601,0.36,9,-10.909,1,0.0262,0.437,0.0883,0.494,94.999,222720,4,0hEurMDQu99nJRq8pTxO14,58.0,76.0,2013-08-20,neo mellow,9/18/17
Selena Gomez,Bad Liar,Bad Liar,2fZQIJew3nkNe99s2PKzul,0.965,0.414,1,-6.408,1,0.0713,0,0.0767,0.728,121.032,214648,4,0C8ZW7ezQVs4URX5aX7Kqx,67.0,80.0,2017-05-18,dance pop,9/18/17
Ben Rector,The Walking in Between,Forever Like That,5Jq4WWh3EKkxRfwAHiAMcS,0.607,0.298,8,-9.661,1,0.0288,0,0.109,0.29,114.788,254038,3,4AapPt7H6bGH4i7chTulpI,0.0,61.0,2013-08-20,acoustic pop,9/18/17
Justin Hurwitz,La La Land (Original Motion Picture Soundtrack),"City Of Stars - From ""La La Land"" Soundtrack",6XQHlsNu6so4PdglFkJQRJ,0.492,0.116,2,-15.15,0,0.0379,1.93e-06,0.0889,0.434,111.787,149707,4,2snm3HmsnDUDxbIChdl2Oj,65.0,58.0,2016-12-09,hollywood,9/18/17
Nat King Cole,The Unforgettable Nat King Cole (Remastered),L-O-V-E - Remastered,7E3rc13GL2I5wA6CIFXaxs,0.574,0.187,11,-14.762,0,0.0738,0,0.0792,0.727,77.859,153467,4,7v4imS0moSyGdXyLgVTIV7,0.0,64.0,2000-01-01,adult standards,9/18/17
Jason Mraz,We Sing. We Dance. We Steal Things.,I'm Yours,1EzrEOXmMH3G43AXT1y7pA,0.703,0.444,11,-9.331,1,0.0417,0,0.0973,0.712,150.96,242947,4,4phGZZrJZRo4ElhRtViYdl,81.0,71.0,2008-05-12,acoustic pop,9/18/17
Jason Mraz,We Sing. We Dance. We Steal Things.,Lucky,0IktbUcnAGrvD03AWnz3Q8,0.625,0.414,0,-8.7,1,0.0369,0,0.151,0.669,130.088,189613,4,4phGZZrJZRo4ElhRtViYdl,74.0,71.0,2008-05-12,acoustic pop,9/18/17
Jack Johnson,"Fragments (From The Film ""The Smog Of The Sea"")","Fragments - From The Film ""The Smog Of The Sea""",4pvP0di7LhzSgJPgpC1tFf,0.716,0.213,2,-9.206,1,0.0327,0.00868,0.14,0.661,92.147,222147,4,3GBPw9NK25X1Wt2OUvOwY3,0.0,74.0,2017-02-17,neo mellow,9/18/17
Carole King,Tapestry,You've Got a Friend,1qhp5owrFGeZ5Jgin28nwR,0.473,0.263,8,-10.684,1,0.0336,4.41e-05,0.123,0.461,169.094,308973,4,319yZVtYM9MBGqmSQnMyY6,66.0,60.0,1971,adult standards,9/18/17
Young Rising Sons,Young Rising Sons,High,4gTwPFGhIIlYtlo59jbVUB,0.646,0.85,7,-5.145,1,0.043,7.21e-05,0.281,0.518,116.999,165720,4,6ZUjdwG0NvY6MT7vvmluhV,55.0,53.0,2014-07-08,folk-pop,9/18/17
Young Rising Sons,Carry On (Acoustic),Carry On - Acoustic,0DvhfhHlIE4HqgBX8yDJz3,0.675,0.195,7,-13.465,0,0.0346,2.03e-06,0.126,0.275,91.935,207880,4,6ZUjdwG0NvY6MT7vvmluhV,56.0,53.0,2017-03-03,folk-pop,9/18/17
Natasha Bedingfield,Pocketful Of Sunshine,Soulmate,2Ykf8tMyWIf9WZNIZlk1UP,0.453,0.602,3,-5.56,0,0.038,0,0.117,0.349,169.753,213907,4,7o95ZoZt5ZYn31e9z1Hc0a,40.0,64.0,2007-04-27,dance pop,9/18/17
Natasha Bedingfield,Pocketful Of Sunshine,Put Your Arms Around Me,5PVQ3JpBE2vFtaIlS2EYdG,0.758,0.703,0,-4.182,1,0.0492,0,0.0705,0.708,94.998,222733,4,7o95ZoZt5ZYn31e9z1Hc0a,32.0,64.0,2007-04-27,dance pop,9/18/17
Natasha Bedingfield,Strip Me,Strip Me,4vj4okOxlFrGPaXd5nytPl,0.568,0.78,7,-5.365,1,0.0854,0,0.426,0.529,159.947,209400,4,7o95ZoZt5ZYn31e9z1Hc0a,34.0,64.0,2010-12-07,dance pop,9/18/17
Glass Animals,Life Itself,Life Itself,2cKBRXAja8JIgF2gSmrMke,0.696,0.62,1,-8.346,1,0.0346,0.176,0.349,0.674,111.994,280415,4,4yvcSjfu4PC0CYQyLy4wSq,0.0,80.0,2016-05-16,gauze pop,9/18/17
Glass Animals,ZABA,Gooey,1gk3FhAV07q9Jg77UxnVjX,0.487,0.369,11,-13.424,0,0.0406,3.75e-05,0.0925,0.106,183.114,289307,4,4yvcSjfu4PC0CYQyLy4wSq,71.0,80.0,2014-06-03,gauze pop,9/18/17
Pinegrove,Everything so Far,Angelina,64sJ92nhWxE4okLTk4utrk,0.447,0.541,1,-6.527,1,0.0279,1.15e-06,0.338,0.437,101.07,101053,4,2gbT6GPXMis0OAkZbEQCYB,0.0,51.0,2015-10-15,indie pop,9/18/17
Young the Giant,Something to Believe In (Live Acoustic),Something to Believe In - Live Acoustic,6j0OqIhUxvOgGPTXxNj124,0.484,0.422,6,-7.459,1,0.264,0,0.344,0.501,70.38,224400,3,4j56EQDQu5XnL7R3E9iFJT,35.0,65.0,2016-08-26,modern alternative rock,9/18/17
Simon & Garfunkel,"Parsley, Sage, Rosemary And Thyme",Homeward Bound,03VXrViYqJpdhuBEV0p0ak,0.485,0.38,3,-11.773,1,0.034,0,0.103,0.531,92.933,149613,4,70cRZdQywnSFp9pnc2WTCE,0.0,69.0,1966-10-10,classic rock,9/18/17
Niall Horan,Too Much To Ask (Acoustic),Too Much To Ask - Acoustic,6HTDbFiF3c6QFRKkB6DcR4,0.519,0.192,0,-7.38,1,0.0414,0,0.165,0.36,125.417,221598,1,1Hsdzj7Dlq2I7tHP7501T4,56.0,74.0,2017-11-03,dance pop,9/18/17
Niall Horan,Flicker (Deluxe),Flicker,5BpmwiKR6ns1EtfCQRpNUc,0.263,0.307,3,-9.724,1,0.0295,7.48e-06,0.337,0.239,182.082,258025,3,1Hsdzj7Dlq2I7tHP7501T4,66.0,74.0,2017-10-20,dance pop,9/18/17
Niall Horan,Flicker (Deluxe),Paper Houses,1hJ6KojJObbRvjuVj8Ezya,0.431,0.423,4,-8.623,1,0.0349,3.45e-06,0.0889,0.291,176.856,214525,3,1Hsdzj7Dlq2I7tHP7501T4,59.0,74.0,2017-10-20,dance pop,9/18/17
Niall Horan,Flicker (Deluxe),Since We're Alone,4WZT0Mi3tD0XrYRkkDlxNN,0.709,0.672,1,-7.991,1,0.034,0,0.117,0.818,126.974,242792,4,1Hsdzj7Dlq2I7tHP7501T4,53.0,74.0,2017-10-20,dance pop,9/18/17
The Neighbourhood,I Love You.,Sweater Weather,2QjOHCTQ1Jl3zawyYOpxh6,0.612,0.807,10,-2.81,1,0.0336,0.0177,0.101,0.398,124.053,240400,4,77SW9BnxLY8rJ0RciFqkHh,90.0,82.0,2013-04-19,modern alternative rock,9/18/17
Coldplay,Kaleidoscope EP,All I Can Think About Is You,6V6goat94tTJOWXXKZstNX,0.352,0.711,5,-6.412,1,0.0334,0.701,0.0683,0.422,73.161,274587,4,4gzpq5DPGxSnKTe4SA8HAU,58.0,86.0,2017-07-13,permanent wave,7/18/17
Danny Jones,Eventhough We Ain't Got Money,Eventhough We Ain't Got Money,0mkYOuEulEYhcFaw2ucAnz,0.523,0.325,2,-11.207,1,0.0356,2.58e-06,0.109,0.654,142.046,254794,4,7qfgJoeOUFjw8xy0XezcFu,40.0,21.0,2014-09-18,,7/18/17
Orleans,Dance With Me: The Best Of Orleans,Dance with Me,2GORop0i2cyx8C0A3JzL44,0.565,0.392,2,-10.083,1,0.0268,0.000106,0.247,0.493,98.485,180480,4,1667U2YoucgG5Pdvm2M59c,60.0,52.0,1997-06-24,album rock,7/18/17
Phish,Farmhouse,Heavy Things,12gHzpb83V2Eh6D2sKUPlU,0.571,0.875,0,-6.795,1,0.0332,0.00029,0.303,0.773,116.141,255800,4,5wbIWUzTPuTxTyG6ouQKqz,47.0,54.0,2000-05-16,blues rock,7/18/17
Harry Styles,Harry Styles,Sign of the Times,5Ohxk2dO5COHF1krpoPigN,0.516,0.595,5,-4.63,1,0.0313,0,0.109,0.222,119.972,340707,4,6KImCVD70vtIoJWnq6nGn3,85.0,93.0,2017-05-12,pop,7/18/17
The Killers,The Man,The Man,0QPo7oW4yxTzUjrXJmCZIy,0.612,0.941,6,-2.589,0,0.11,4.02e-06,0.0902,0.537,106.017,248400,4,0C0XlULifJtAgn6ZNCW2eu,0.0,76.0,2017-06-14,alternative rock,7/18/17
Rostam,Bike Dream,Bike Dream,6J77nHgdivgogzINYNAvlz,0.507,0.972,8,-2.723,1,0.087,1.65e-05,0.14,0.797,120.076,201760,4,04XggbrM51GcFPTxBYtRXT,0.0,49.0,2017-06-14,art pop,7/18/17
Jack Johnson,My Mind Is For Sale,My Mind Is For Sale,0jhvJs0gITrnMS9cS32hms,0.815,0.673,2,-7.255,1,0.157,0.000154,0.131,0.753,97.888,239866,4,3GBPw9NK25X1Wt2OUvOwY3,0.0,74.0,2017-07-14,neo mellow,7/18/17
Coldplay,Kaleidoscope EP,Miracles (Someone Special),6uJwPeBGb3swi85TSr9iIz,0.624,0.824,6,-5.501,1,0.0445,0.00029,0.138,0.366,97.012,276907,4,4gzpq5DPGxSnKTe4SA8HAU,62.0,86.0,2017-07-13,permanent wave,7/18/17
Cheap Trick,In Color,I Want You to Want Me,1JkZg3eMQTmTn93E8Yd3UL,0.806,0.462,2,-12.778,1,0.0298,0.0134,0.15,0.736,92.726,191227,4,1LB8qB5BPb3MHQrfkvifXU,70.0,62.0,1977-09,album rock,4/8/17
Maroon 5,Songs About Jane: 10th Anniversary Edition,Sunday Morning - Demo,2oFDqceAupc51I3RBQmfnL,0.543,0.637,0,-7.369,1,0.0536,0,0.0908,0.928,88.674,252107,4,04gDigrS5kc9YWfZHwBETP,0.0,84.0,2012-06-05,pop,4/8/17
Heatwave,Too Hot To Handle,Boogie Nights,20zOIoex7YchUh87d8tlvg,0.62,0.54,4,-14.636,0,0.0422,2.53e-05,0.187,0.759,118.823,303533,4,6D7h7R79IZjqJC2GM2wzyY,0.0,48.0,1976,brit funk,4/8/17
Kyle Thornton & The Company,"Space to Move, Pt. I",Read Receipts,4NFIAz3mPVBIoVwlAqe1jj,0.493,0.77,0,-6.18,1,0.235,0,0.619,0.628,88.208,247302,4,4mGPVJbOURnByVYcaQZa2J,43.0,31.0,2015-05-01,retro soul,4/8/17
Edison Lighthouse,On the Rocks,Love Grows (Where My Rosemary Goes),6hFAaTvtzYDkng1T5K4XLB,0.567,0.842,9,-3.388,1,0.0312,1.84e-06,0.105,0.778,109.493,167947,4,1NRzxuPpdGushT8YmF5NAa,0.0,60.0,2002-06-18,bubblegum pop,4/8/17
Rufus & Chaka Khan,Rags To Rufus,Tell Me Something Good,4c3HJBKJPjQSnXVEd0jNi6,0.659,0.534,1,-9.913,1,0.246,0,0.125,0.764,74.345,278000,4,1YLsqPcFg1rj7VvhfwnDWm,0.0,43.0,1974-01-01,funk,4/8/17
Paul McCartney,Wings Over America (Remastered),I've Just Seen A Face - Live / Remastered,6Ouvj4Bscv9ZW0PGYP0qRz,0.472,0.736,7,-10.208,1,0.111,0,0.97,0.559,119.538,130000,4,4STHEaNw4mPZ2tzheohgXB,0.0,69.0,1976-12-10,album rock,4/8/17
Van Morrison,Blowin' Your Mind!,Brown Eyed Girl,3yrSvpt2l1xhsV9Em88Pul,0.491,0.583,7,-10.964,1,0.0376,0,0.406,0.908,150.566,183307,4,44NX2ffIYHr6D4n7RaZF7A,81.0,71.0,1967-09,classic rock,4/8/17
Vulfpeck,Thrill of the Arts,Funky Duck,2KRQR1VK6OoJxpwVzwDv72,0.805,0.772,10,-6.402,0,0.115,0.00112,0.103,0.962,81.711,130770,4,7pXu47GoqSYRajmBCjxdD6,48.0,57.0,2015-10-09,ann arbor indie,4/8/17
Joe Hertler & The Rainbow Seekers,No Money (Jetski),No Money (Jetski),28hN3FfqSbKyKmR68IUr5U,0.636,0.498,7,-8.181,1,0.143,0.000682,0.364,0.65,175.941,257040,4,2bqcjvd6ETkqubaQnx3OtS,0.0,36.0,2014-04-08,michigan indie,4/8/17
Sugar Ray,Floored,Fly,3uPfVXcjnpOjyzI3jb3js4,0.835,0.648,1,-8.15,1,0.0488,0.225,0.308,0.674,99.701,244640,4,4uN3DsfENc7dp0OLO0FEIb,67.0,59.0,1997-06-20,alternative metal,4/8/17
Billy Preston,Ultimate Collection: Billy Preston,Nothing From Nothing,5n9QhVJS3XSjSc9kNJNEIU,0.809,0.726,9,-8.209,0,0.0274,0.235,0.18,0.92,102.779,157667,4,0IecGJbdBeYSOVtSPRehh5,41.0,51.0,2000-01-01,classic soul,4/8/17
